Date,Tavg,Tmin ,Tmax,Humidity,Wind speed,Pressure,Phenomenon Weather
26/01/2012,1,-3,6,64,5,1020,Sunny
27/01/2012,4,2,6,65,5,1025,Sunny
28/01/2012,3,3,4,84,6,1025,Rainy 
29/01/2012,3,1,5,65,9,1022,Sunny
30/01/2012,1,-1,4,57,6,1025,Sunny
31/01/2012,0,-2,1,69,8,1021,Snowy 
01/02/2012,-2,-4,-1,97,7,1017,Snowy 
02/02/2012,-2,-3,0,87,6,1019,Snowy 
03/02/2012,-4,-7,-2,67,6,1020,Sunny
04/02/2012,-5,-9,-1,71,5,1021,Sunny
05/02/2012,-5,-8,-1,81,5,1025,Snowy 
06/02/2012,-8,-12,-3,86,5,1020,Foggy 
07/02/2012,-4,-10,-1,82,6,1015,Foggy 
08/02/2012,-1,-4,4,69,5,1025,Sunny
09/02/2012,-3,-7,2,86,6,1022,Foggy 
10/02/2012,-2,-5,0,73,8,1023,Snowy 
11/02/2012,-4,-6,-1,84,7,1020,Sunny
12/02/2012,,,,,,,Sunny
13/02/2012,-4,-9,1,79,7,1019,Foggy 
14/02/2012,-2,-7,5,72,7,1015,Sunny
15/02/2012,3,-5,9,59,13,1009,Sunny
16/02/2012,4,-1,8,64,9,1014,Sunny
17/02/2012,3,-1,10,76,7,1021,Sunny
18/02/2012,4,0,8,80,5,1021,Sunny
19/02/2012,5,3,8,83,5,1018,Sunny
20/02/2012,4,2,5,93,7,1026,Rainy 
21/02/2012,5,2,10,75,6,1030,Sunny
22/02/2012,5,-1,12,78,5,1028,Foggy 
23/02/2012,7,0,14,69,7,1024,Sunny
24/02/2012,10,2,18,57,6,1023,Sunny
25/02/2012,13,8,20,64,10,1017,Sunny
26/02/2012,11,2,20,55,16,1013,Foggy 
27/02/2012,9,1,16,40,6,1020,Sunny
28/02/2012,7,3,12,61,5,1022,Sunny
29/02/2012,10,4,16,60,7,1018,Sunny
01/03/2012,12,4,19,67,5,1023,Sunny
02/03/2012,13,5,22,66,8,1023,Foggy 
03/03/2012,13,7,18,70,8,1021,Foggy 
04/03/2012,13,10,16,74,5,1019,Rainy 
05/03/2012,9,5,11,83,9,1014,Rainy 
06/03/2012,8,5,10,70,7,1019,Sunny
07/03/2012,7,2,12,71,6,1024,Sunny
08/03/2012,8,5,12,63,6,1020,Sunny
09/03/2012,11,6,14,46,11,1031,Sunny
10/03/2012,7,2,13,57,7,1031,Sunny
11/03/2012,10,3,16,55,8,1022,Sunny
12/03/2012,11,3,17,63,5,1020,Sunny
13/03/2012,11,5,17,59,8,1025,Sunny
14/03/2012,12,4,19,62,5,1026,Foggy 
15/03/2012,13,5,20,65,5,1026,Foggy 
16/03/2012,13,6,19,67,5,1027,Foggy 
17/03/2012,12,6,17,71,5,1026,Foggy 
18/03/2012,12,8,15,79,12,1021,Rainy 
19/03/2012,12,8,15,74,9,1022,Lightning 
20/03/2012,11,4,18,63,4,1033,Sunny
21/03/2012,14,9,21,54,6,1033,Sunny
22/03/2012,14,7,21,57,5,1029,Sunny
23/03/2012,15,7,21,54,6,1025,Sunny
24/03/2012,14,6,22,56,6,1023,Sunny
25/03/2012,14,8,21,59,6,1024,Sunny
26/03/2012,15,7,23,53,6,1027,Sunny
27/03/2012,16,8,23,48,6,1026,Sunny
28/03/2012,16,9,25,50,7,1024,Sunny
29/03/2012,17,9,27,44,13,1016,Sunny
30/03/2012,20,12,26,32,18,1008,Sunny
31/03/2012,17,9,25,43,12,1005,Sunny
01/04/2012,14,10,18,62,17,1007,Sunny
02/04/2012,12,9,16,44,5,1013,Sunny
03/04/2012,13,10,16,66,7,1010,Rainy 
04/04/2012,13,12,15,87,10,1009,Rainy 
05/04/2012,13,10,16,92,6,1008,Rainy 
06/04/2012,15,10,20,76,10,1007,Foggy 
07/04/2012,15,12,20,67,11,1001,Lightning 
08/04/2012,12,7,17,63,16,1002,Sunny
09/04/2012,9,5,14,64,8,1012,Sunny
10/04/2012,9,6,11,69,10,1011,Rainy 
11/04/2012,8,6,9,93,10,1001,Rainy 
12/04/2012,11,2,17,72,6,1003,Lightning Foggy 
13/04/2012,11,10,15,84,10,1001,Rainy 
14/04/2012,11,8,14,84,6,997,Rainy 
15/04/2012,11,10,12,93,9,998,Rainy 
16/04/2012,12,10,15,87,5,1005,Rainy 
17/04/2012,13,10,17,67,9,1007,Sunny
18/04/2012,11,8,14,76,13,999,Lightning 
19/04/2012,10,8,13,87,8,996,Rainy 
20/04/2012,11,8,16,83,7,999,Rainy 
21/04/2012,12,5,18,71,7,1005,Lightning Foggy 
22/04/2012,14,10,20,60,9,1006,Sunny
23/04/2012,12,10,15,71,13,1008,Rainy 
24/04/2012,12,9,18,75,13,1001,Lightning 
25/04/2012,13,7,18,69,7,1010,Rainy 
26/04/2012,15,9,19,58,7,1018,Sunny
27/04/2012,18,11,24,62,6,1020,Sunny
28/04/2012,19,12,26,63,6,1018,Sunny
29/04/2012,18,15,21,71,11,1016,Rainy 
30/04/2012,15,11,18,89,6,1016,Rainy 
01/05/2012,16,14,19,90,9,1016,Rainy 
02/05/2012,16,12,20,75,10,1016,Sunny
03/05/2012,17,12,23,67,12,1011,Sunny
04/05/2012,17,13,21,64,12,1009,Sunny
05/05/2012,14,13,17,83,9,1008,Lightning 
06/05/2012,15,13,20,78,8,1010,Lightning 
07/05/2012,17,10,23,68,6,1014,Foggy 
08/05/2012,17,12,21,69,8,1018,Sunny
09/05/2012,19,14,24,65,9,1019,Sunny
10/05/2012,21,13,28,62,5,1023,Sunny
11/05/2012,23,16,31,61,5,1024,Sunny
12/05/2012,24,17,30,59,7,1018,Sunny
13/05/2012,16,12,22,69,19,1017,Lightning 
14/05/2012,15,9,20,53,7,1015,Sunny
15/05/2012,16,11,23,51,8,1010,Rainy 
16/05/2012,16,13,20,28,21,1012,Sunny
17/05/2012,14,9,20,28,8,1018,Sunny
18/05/2012,16,12,20,40,9,1016,Sunny
19/05/2012,16,10,20,57,5,1016,Rainy 
20/05/2012,14,12,18,85,7,1013,Rainy 
21/05/2012,13,11,14,94,11,1004,Rainy 
22/05/2012,16,10,21,76,9,1007,Foggy 
23/05/2012,21,15,27,62,7,1013,Sunny
24/05/2012,23,16,30,59,7,1017,Rainy 
25/05/2012,22,18,26,59,13,1016,Sunny
26/05/2012,20,17,24,61,10,1017,Rainy 
27/05/2012,20,17,23,57,8,1017,Sunny
28/05/2012,20,14,26,61,6,1014,Sunny
29/05/2012,23,16,29,52,9,1012,Sunny
30/05/2012,23,15,29,53,7,1016,Sunny
31/05/2012,23,19,27,61,7,1017,Sunny
01/06/2012,23,19,28,64,15,1013,Sunny
02/06/2012,23,18,27,65,9,1014,Sunny
03/06/2012,22,20,26,65,7,1013,Sunny
04/06/2012,19,15,22,77,8,1008,Lightning 
05/06/2012,21,14,27,61,8,1011,Foggy 
06/06/2012,21,17,25,59,10,1012,Sunny
07/06/2012,21,19,23,68,8,1012,Sunny
08/06/2012,21,18,23,74,6,1012,Rainy 
09/06/2012,22,17,27,76,6,1011,Lightning 
10/06/2012,19,16,23,81,8,1008,Lightning 
11/06/2012,20,17,26,78,8,1004,Lightning 
12/06/2012,18,13,23,73,9,1002,Lightning 
13/06/2012,20,13,25,58,7,1010,Sunny
14/06/2012,20,14,25,62,6,1017,Sunny
15/06/2012,22,16,28,60,5,1020,Sunny
16/06/2012,24,17,29,58,5,1020,Sunny
17/06/2012,26,18,31,59,5,1019,Sunny
18/06/2012,27,21,33,56,6,1017,Sunny
19/06/2012,27,20,33,58,6,1016,Sunny
20/06/2012,27,22,30,64,6,1013,Sunny
21/06/2012,26,21,31,63,9,1010,Rainy 
22/06/2012,27,19,33,55,7,1013,Sunny
23/06/2012,26,21,30,57,11,1018,Sunny
24/06/2012,26,20,30,59,6,1017,Sunny
25/06/2012,27,22,31,60,11,1011,Sunny
26/06/2012,26,21,30,59,10,1016,Sunny
27/06/2012,26,21,31,58,8,1017,Sunny
28/06/2012,27,22,32,51,7,1014,Sunny
29/06/2012,28,22,32,53,7,1014,Sunny
30/06/2012,28,22,33,51,6,1014,Sunny
01/07/2012,29,22,34,47,6,1013,Sunny
02/07/2012,27,23,30,58,9,1013,Rainy 
03/07/2012,25,21,30,60,11,1014,Sunny
04/07/2012,25,20,31,63,7,1012,Lightning 
05/07/2012,25,19,30,68,7,1011,Foggy 
06/07/2012,25,20,30,71,9,1011,Rainy 
07/07/2012,24,19,30,67,7,1013,Rainy 
08/07/2012,26,20,31,49,6,1012,Sunny
09/07/2012,27,22,32,52,8,1011,Sunny
10/07/2012,26,22,31,59,8,1012,Lightning 
11/07/2012,25,20,30,65,8,1012,Rainy 
12/07/2012,25,19,31,58,6,1011,Sunny
13/07/2012,26,22,30,55,8,1008,Sunny
14/07/2012,25,21,29,60,10,1008,Sunny
15/07/2012,26,21,30,52,9,1009,Sunny
16/07/2012,24,18,28,43,10,1020,Sunny
17/07/2012,24,15,31,45,7,1021,Sunny
18/07/2012,26,19,33,49,7,1018,Sunny
19/07/2012,26,19,31,53,7,1013,Sunny
20/07/2012,26,22,29,56,7,1011,Sunny
21/07/2012,23,15,29,69,8,1011,Lightning 
22/07/2012,21,18,26,58,10,1017,Lightning 
23/07/2012,20,14,27,56,6,1019,Sunny
24/07/2012,25,18,30,49,7,1016,Sunny
25/07/2012,25,19,32,60,9,1013,Lightning 
26/07/2012,26,19,32,65,6,1015,Sunny
27/07/2012,28,21,34,57,6,1014,Sunny
28/07/2012,27,22,32,59,7,1010,Lightning 
29/07/2012,26,20,32,58,8,1009,Sunny
30/07/2012,26,21,31,61,7,1013,Sunny
31/07/2012,26,22,30,56,9,1015,Sunny
01/08/2012,27,20,32,57,7,1015,Sunny
02/08/2012,28,20,33,51,6,1013,Sunny
03/08/2012,28,21,33,49,7,1013,Sunny
04/08/2012,28,22,33,49,8,1012,Sunny
05/08/2012,26,20,32,58,6,1011,Lightning 
06/08/2012,25,20,30,67,7,1013,Sunny
07/08/2012,25,18,33,58,6,1017,Sunny
08/08/2012,26,19,32,53,7,1018,Sunny
09/08/2012,27,22,32,51,8,1018,Sunny
10/08/2012,26,20,30,51,10,1018,Sunny
11/08/2012,26,20,31,48,8,1015,Sunny
12/08/2012,24,20,28,56,11,1014,Sunny
13/08/2012,25,20,29,57,8,1012,Sunny
14/08/2012,26,22,31,56,7,1012,Sunny
15/08/2012,27,22,33,56,7,1013,Sunny
16/08/2012,27,22,32,49,9,1013,Sunny
17/08/2012,28,23,33,52,8,1017,Sunny
18/08/2012,29,23,34,52,6,1019,Sunny
19/08/2012,29,23,34,48,7,1021,Sunny
20/08/2012,30,23,35,49,6,1020,Sunny
21/08/2012,30,24,36,51,5,1017,Sunny
22/08/2012,30,25,37,46,6,1015,Sunny
23/08/2012,29,24,34,53,7,1014,Lightning 
24/08/2012,29,24,34,50,7,1011,Sunny
25/08/2012,28,22,33,51,8,1010,Rainy 
26/08/2012,27,22,32,41,12,1010,Sunny
27/08/2012,23,17,29,47,8,1019,Sunny
28/08/2012,24,18,29,40,6,1020,Sunny
29/08/2012,25,17,31,49,5,1019,Sunny
30/08/2012,22,19,26,72,7,1016,Rainy 
31/08/2012,19,15,25,82,10,1011,Lightning 
01/09/2012,17,14,23,79,9,1014,Lightning 
02/09/2012,19,15,23,78,7,1020,Lightning 
03/09/2012,20,18,21,80,9,1016,Rainy 
04/09/2012,21,17,26,77,7,1016,Lightning 
05/09/2012,21,18,27,79,7,1015,Lightning 
06/09/2012,23,17,29,69,5,1018,Foggy 
07/09/2012,23,17,29,67,6,1021,Sunny
08/09/2012,23,18,29,66,4,1020,Sunny
09/09/2012,23,16,29,65,5,1018,Sunny
10/09/2012,23,17,30,63,5,1017,Sunny
11/09/2012,23,18,29,63,6,1016,Sunny
12/09/2012,20,16,25,79,8,1008,Lightning 
13/09/2012,17,11,24,64,6,1006,Foggy 
14/09/2012,17,11,25,59,6,1010,Foggy 
15/09/2012,19,13,25,61,8,1013,Sunny
16/09/2012,20,15,25,62,5,1016,Sunny
17/09/2012,20,14,25,65,5,1016,Sunny
18/09/2012,20,14,25,67,4,1015,Foggy 
19/09/2012,20,17,23,79,6,1011,Rainy 
20/09/2012,17,13,22,66,7,1020,Sunny
21/09/2012,17,13,22,59,7,1022,Sunny
22/09/2012,18,14,22,61,5,1017,Sunny
23/09/2012,20,18,22,71,6,1017,Rainy 
24/09/2012,18,15,21,89,9,1008,Lightning 
25/09/2012,18,14,23,87,8,1008,Rainy 
26/09/2012,19,17,22,85,14,1009,Rainy 
27/09/2012,20,17,24,68,9,1010,Rainy 
28/09/2012,18,13,23,73,5,1018,Sunny
29/09/2012,17,16,19,90,7,1018,Lightning 
30/09/2012,19,16,23,84,5,1017,Lightning 
01/10/2012,18,15,22,86,6,1016,Lightning 
02/10/2012,18,14,23,85,7,1017,Foggy 
03/10/2012,19,16,24,70,5,1018,Sunny
04/10/2012,19,16,23,76,4,1017,Sunny
05/10/2012,18,15,22,82,4,1019,Sunny
06/10/2012,18,14,23,79,6,1020,Foggy 
07/10/2012,20,17,24,74,9,1014,Sunny
08/10/2012,17,14,19,83,8,1017,Foggy 
09/10/2012,18,15,22,74,5,1012,Rainy 
10/10/2012,17,15,20,84,5,1011,Foggy 
11/10/2012,15,13,18,94,6,1011,Rainy 
12/10/2012,16,13,20,83,5,1011,Foggy 
13/10/2012,15,11,18,90,6,1012,Foggy 
14/10/2012,15,14,17,87,10,1007,Rainy 
15/10/2012,13,10,14,89,13,1002,Rainy 
16/10/2012,12,6,19,70,7,1010,Sunny
17/10/2012,13,10,15,77,5,1022,Sunny
18/10/2012,14,12,18,85,5,1023,Sunny
19/10/2012,15,13,19,81,5,1023,Foggy 
20/10/2012,15,10,22,80,5,1022,Foggy 
21/10/2012,16,10,22,81,5,1019,Foggy 
22/10/2012,17,12,21,85,4,1019,Foggy 
23/10/2012,16,11,22,81,4,1019,Foggy 
24/10/2012,13,8,19,89,4,1017,Foggy 
25/10/2012,12,7,18,90,4,1014,Foggy 
26/10/2012,13,13,14,93,7,1007,Rainy 
27/10/2012,13,11,15,95,5,989,Rainy 
28/10/2012,8,6,11,87,11,995,Rainy 
29/10/2012,8,4,12,79,6,1009,Sunny
30/10/2012,6,3,8,85,5,1012,Rainy 
31/10/2012,8,7,10,85,6,1006,Rainy 
01/11/2012,10,8,14,90,6,995,Rainy 
02/11/2012,12,9,15,89,5,1006,Sunny
03/11/2012,11,10,12,91,5,1013,Rainy 
04/11/2012,11,11,12,98,4,1008,Rainy 
05/11/2012,13,8,18,85,9,1001,Sunny
06/11/2012,10,5,16,79,5,1013,Foggy 
07/11/2012,9,4,14,78,6,1025,Sunny
08/11/2012,8,3,13,82,4,1025,Foggy 
09/11/2012,10,5,15,82,5,1019,Foggy 
10/11/2012,10,9,11,94,7,1016,Rainy 
11/11/2012,10,9,12,96,6,1011,Rainy 
12/11/2012,11,8,15,91,5,1020,Foggy 
13/11/2012,14,11,16,90,4,1027,Rainy 
14/11/2012,12,9,14,80,5,1027,Rainy 
15/11/2012,10,6,12,82,6,1023,Sunny
16/11/2012,7,3,12,86,4,1022,Foggy 
17/11/2012,6,3,10,91,4,1019,Foggy 
18/11/2012,7,3,10,86,5,1016,Foggy 
19/11/2012,8,6,11,81,6,1016,Foggy 
20/11/2012,10,4,15,78,5,1017,Sunny
21/11/2012,9,7,13,88,7,1020,Foggy 
22/11/2012,9,6,12,88,3,1023,Sunny
23/11/2012,10,6,14,88,6,1023,Foggy 
24/11/2012,10,6,13,91,4,1024,Foggy 
25/11/2012,11,9,13,87,6,1021,Sunny
26/11/2012,10,10,11,98,7,1017,Rainy 
27/11/2012,11,10,12,93,14,1007,Rainy 
28/11/2012,11,10,13,95,12,993,Rainy 
29/11/2012,10,9,13,81,8,991,Rainy 
30/11/2012,8,6,11,71,7,1000,Rainy 
01/12/2012,6,6,8,92,6,1010,Rainy 
02/12/2012,6,4,7,77,10,1009,Rainy 
03/12/2012,6,2,10,36,10,1014,Sunny
04/12/2012,3,0,6,69,8,1005,Sunny
05/12/2012,3,0,9,74,6,1003,Sunny
06/12/2012,3,-2,10,64,9,1010,Sunny
07/12/2012,1,-2,3,72,5,1011,Snowy 
08/12/2012,-2,-5,1,95,7,1008,Foggy 
09/12/2012,-2,-7,4,92,3,1018,Foggy 
10/12/2012,1,-3,8,79,6,1009,Foggy 
11/12/2012,4,-2,10,44,10,1013,Sunny
12/12/2012,0,-4,5,62,4,1020,Sunny
13/12/2012,0,-1,2,72,4,1022,Snowy 
14/12/2012,0,-1,1,100,5,1020,Rainy 
15/12/2012,1,0,2,100,7,1014,Rainy 
16/12/2012,1,-1,2,100,4,1014,Foggy 
17/12/2012,2,1,2,100,6,1012,Foggy 
18/12/2012,1,-1,2,100,7,1012,Foggy 
19/12/2012,0,-3,6,96,5,1020,Foggy 
20/12/2012,0,-4,2,97,5,1020,Rainy 
21/12/2012,1,-1,5,98,5,1014,Foggy 
22/12/2012,0,-2,1,100,6,1020,Foggy 
23/12/2012,0,-1,2,100,6,1019,Foggy 
24/12/2012,3,0,4,98,4,1023,Foggy 
25/12/2012,4,4,5,99,3,1020,Rainy 
26/12/2012,5,4,7,98,8,1016,Rainy 
27/12/2012,5,4,7,95,6,1018,Foggy 
28/12/2012,7,1,16,75,10,1022,Foggy 
29/12/2012,4,1,10,86,4,1027,Foggy 
30/12/2012,2,-2,8,90,6,1024,Foggy 
31/12/2012,2,-2,8,92,5,1025,Foggy 
01/01/2013,1,-4,4,97,5,1018,Rainy 
02/01/2013,3,2,5,97,5,1022,Rainy 
03/01/2013,4,-1,9,89,6,1034,Foggy 
04/01/2013,4,0,10,89,4,1029,Foggy 
05/01/2013,8,2,16,73,8,1021,Foggy 
06/01/2013,6,0,14,82,5,1020,Sunny
07/01/2013,4,0,6,99,8,1021,Foggy 
08/01/2013,5,4,6,99,9,1025,Foggy 
09/01/2013,5,4,7,90,6,1022,Sunny
10/01/2013,5,3,7,91,9,1013,Foggy 
11/01/2013,3,-1,5,97,4,1009,Foggy 
12/01/2013,4,3,5,89,5,1015,Rainy 
13/01/2013,4,3,5,95,4,1012,Rainy 
14/01/2013,4,3,5,95,6,1008,Rainy 
15/01/2013,3,1,5,94,7,1006,Rainy 
16/01/2013,3,1,6,81,10,998,Rainy 
17/01/2013,2,-2,5,88,6,999,Rainy 
18/01/2013,0,-4,6,77,6,1001,Sunny
19/01/2013,1,-1,2,91,5,1001,Rainy 
20/01/2013,1,0,2,100,6,999,Rainy 
21/01/2013,3,2,5,98,7,996,Rainy 
22/01/2013,5,1,8,96,5,1001,Rainy 
23/01/2013,3,-2,6,93,7,1006,Rainy 
24/01/2013,5,2,9,88,7,1002,Foggy 
25/01/2013,3,-2,6,93,5,1007,Foggy 
26/01/2013,3,0,6,82,5,1011,Foggy 
27/01/2013,0,-3,3,98,4,1014,Foggy 
28/01/2013,1,0,3,98,4,1016,Rainy 
29/01/2013,3,0,8,93,9,1023,Foggy 
30/01/2013,1,-1,3,100,6,1020,Foggy 
31/01/2013,3,0,4,100,8,1020,Foggy 
01/02/2013,3,1,4,100,8,1011,Foggy 
02/02/2013,4,3,5,99,7,993,Rainy 
03/02/2013,6,1,12,58,14,1010,Foggy 
04/02/2013,6,0,12,53,7,1016,Sunny
05/02/2013,4,2,6,73,6,1010,Sunny
06/02/2013,6,1,11,67,9,998,Sunny
07/02/2013,5,0,11,63,12,1004,Sunny
08/02/2013,4,-2,9,38,6,1009,Sunny
09/02/2013,2,-3,7,50,7,1012,Sunny
10/02/2013,1,-4,5,61,6,1013,Sunny
11/02/2013,0,-1,1,92,11,1006,Snowy 
12/02/2013,1,-2,4,96,6,1004,Snowy 
13/02/2013,-1,-3,1,99,7,1012,Foggy 
14/02/2013,0,-5,4,88,8,1018,Foggy 
15/02/2013,2,-2,7,82,4,1016,Foggy 
16/02/2013,4,-1,8,81,5,1020,Foggy 
17/02/2013,4,0,9,80,6,1019,Foggy 
18/02/2013,5,1,8,76,6,1018,Sunny
19/02/2013,3,-2,9,79,7,1015,Foggy 
20/02/2013,4,1,8,82,9,1012,Sunny
21/02/2013,1,0,4,96,11,1011,Rainy 
22/02/2013,0,-1,2,90,7,1005,Snowy 
23/02/2013,1,-1,4,87,6,1002,Rainy 
24/02/2013,1,0,2,99,6,1004,Rainy 
25/02/2013,3,1,4,94,9,1016,Rainy 
26/02/2013,6,-1,11,76,8,1021,Rainy 
27/02/2013,4,1,7,82,5,1022,Rainy 
28/02/2013,8,5,12,80,5,1024,Rainy 
01/03/2013,7,1,13,80,5,1019,Foggy 
02/03/2013,8,4,12,78,5,1018,Sunny
03/03/2013,7,0,14,83,5,1018,Foggy 
04/03/2013,8,1,14,76,6,1020,Foggy 
05/03/2013,7,2,10,68,6,1021,Rainy 
06/03/2013,8,6,9,88,7,1012,Rainy 
07/03/2013,8,6,9,96,7,1006,Rainy 
08/03/2013,9,8,11,97,4,1004,Rainy 
09/03/2013,9,6,12,94,6,1003,Rainy 
10/03/2013,9,7,13,93,6,1000,Foggy 
11/03/2013,9,4,14,90,6,999,Foggy 
12/03/2013,8,6,12,92,7,998,Rainy 
13/03/2013,8,6,11,87,7,995,Lightning 
14/03/2013,8,3,12,61,13,993,Foggy 
15/03/2013,6,2,10,20,13,1005,Sunny
16/03/2013,5,-1,9,54,9,1018,Sunny
17/03/2013,4,0,5,81,10,1014,Rainy 
18/03/2013,2,0,5,98,7,997,Rainy 
19/03/2013,7,-1,15,69,8,1001,Foggy 
20/03/2013,6,2,8,83,7,1007,Rainy 
21/03/2013,11,3,17,48,10,1011,Foggy 
22/03/2013,9,2,15,52,5,1011,Sunny
23/03/2013,10,6,13,77,8,1011,Rainy 
24/03/2013,7,5,9,95,10,1008,Rainy 
25/03/2013,5,4,7,91,10,1002,Rainy 
26/03/2013,4,3,6,79,12,1003,Sunny
27/03/2013,6,4,8,75,6,1007,Sunny
28/03/2013,6,4,7,82,6,1012,Rainy 
29/03/2013,6,4,8,88,5,1007,Rainy 
30/03/2013,7,6,8,96,5,1001,Rainy 
31/03/2013,9,3,17,80,8,997,Rainy 
01/04/2013,8,6,8,80,11,1005,Sunny
02/04/2013,10,7,14,72,8,1002,Sunny
03/04/2013,10,6,16,71,8,1004,Sunny
04/04/2013,9,7,12,78,13,1007,Rainy 
05/04/2013,9,7,10,92,8,1002,Rainy 
06/04/2013,10,4,15,84,5,1009,Foggy 
07/04/2013,11,9,14,74,11,1011,Rainy 
08/04/2013,7,6,9,81,13,1010,Rainy 
09/04/2013,8,6,10,92,5,1009,Rainy 
10/04/2013,10,3,17,77,6,1011,Foggy 
11/04/2013,12,9,15,79,6,1014,Sunny
12/04/2013,14,12,17,81,8,1009,Rainy 
13/04/2013,15,7,22,64,6,1018,Foggy 
14/04/2013,16,8,23,60,6,1026,Sunny
15/04/2013,18,11,24,60,5,1023,Sunny
16/04/2013,18,15,24,54,7,1021,Sunny
17/04/2013,19,14,24,54,6,1023,Sunny
18/04/2013,20,13,26,58,5,1019,Sunny
19/04/2013,19,14,25,65,10,1013,Lightning 
20/04/2013,12,10,15,93,13,1014,Rainy 
21/04/2013,13,11,17,86,6,1015,Rainy 
22/04/2013,12,11,13,89,5,1014,Rainy 
23/04/2013,15,11,20,79,8,1022,Rainy 
24/04/2013,16,9,21,70,5,1028,Foggy 
25/04/2013,17,10,23,66,5,1026,Sunny
26/04/2013,17,14,20,75,4,1017,Sunny
27/04/2013,14,14,16,94,14,1006,Rainy 
28/04/2013,16,13,20,86,7,1011,Lightning 
29/04/2013,16,15,19,91,7,1018,Rainy 
30/04/2013,17,14,20,84,9,1019,Rainy 
01/05/2013,19,14,23,77,7,1018,Lightning 
02/05/2013,20,16,24,75,7,1015,Lightning 
03/05/2013,18,12,23,65,7,1013,Rainy 
04/05/2013,18,11,24,58,5,1015,Sunny
05/05/2013,16,12,21,78,6,1017,Lightning 
06/05/2013,16,14,21,86,5,1016,Rainy 
07/05/2013,17,11,23,79,8,1014,Lightning Foggy 
08/05/2013,19,12,24,70,5,1015,Foggy 
09/05/2013,21,15,26,63,5,1015,Sunny
10/05/2013,17,16,20,89,7,1012,Lightning 
11/05/2013,18,12,24,73,9,1010,Lightning 
12/05/2013,18,13,24,60,8,1011,Sunny
13/05/2013,17,12,23,57,8,1016,Sunny
14/05/2013,19,13,23,56,7,1013,Sunny
15/05/2013,16,13,21,71,9,1007,Rainy 
16/05/2013,14,13,16,93,10,1000,Rainy 
17/05/2013,16,13,21,76,11,1002,Lightning 
18/05/2013,15,11,19,73,8,1013,Rainy 
19/05/2013,15,12,19,80,11,1010,Rainy 
20/05/2013,15,11,20,67,10,1014,Rainy 
21/05/2013,15,12,20,66,8,1013,Rainy 
22/05/2013,16,9,23,65,7,1007,Lightning 
23/05/2013,18,12,23,59,8,1001,Lightning 
24/05/2013,10,7,13,82,13,1004,Lightning 
25/05/2013,10,9,12,88,6,1007,Rainy 
26/05/2013,14,6,20,60,13,1010,Foggy 
27/05/2013,17,12,22,57,13,1010,Sunny
28/05/2013,17,15,19,62,7,1007,Sunny
29/05/2013,15,11,20,70,11,1001,Rainy 
30/05/2013,14,10,20,72,8,1003,Lightning 
31/05/2013,16,11,22,62,14,1001,Sunny
01/06/2013,17,13,21,66,8,1005,Sunny
02/06/2013,,,,,,,Sunny
03/06/2013,19,15,23,68,8,1014,Lightning 
04/06/2013,20,14,26,57,8,1014,Sunny
05/06/2013,21,17,26,59,8,1015,Rainy 
06/06/2013,21,16,26,68,8,1017,Lightning 
07/06/2013,22,17,27,61,7,1017,Lightning 
08/06/2013,23,17,28,61,6,1014,Sunny
09/06/2013,19,14,22,78,7,1011,Lightning 
10/06/2013,18,14,22,73,8,1010,Rainy 
11/06/2013,22,15,28,58,8,1012,Sunny
12/06/2013,23,17,29,54,7,1016,Sunny
13/06/2013,24,19,30,51,7,1018,Sunny
14/06/2013,25,19,30,52,7,1015,Sunny
15/06/2013,25,20,30,61,9,1015,Sunny
16/06/2013,26,21,31,58,8,1016,Sunny
17/06/2013,28,22,33,49,6,1016,Sunny
18/06/2013,29,22,35,51,6,1015,Sunny
19/06/2013,29,24,34,50,7,1015,Sunny
20/06/2013,27,23,31,55,8,1015,Rainy 
21/06/2013,24,20,29,52,10,1014,Sunny
22/06/2013,24,19,28,56,12,1015,Sunny
23/06/2013,24,20,29,59,12,1013,Sunny
24/06/2013,22,17,27,52,10,1012,Lightning 
25/06/2013,22,14,28,38,8,1015,Sunny
26/06/2013,21,17,26,43,8,1020,Sunny
27/06/2013,18,13,23,65,12,1021,Lightning 
28/06/2013,17,12,21,69,8,1019,Sunny
29/06/2013,18,13,22,66,6,1018,Rainy 
30/06/2013,21,13,28,57,5,1017,Sunny
01/07/2013,23,16,29,53,6,1018,Sunny
02/07/2013,24,17,30,47,7,1017,Sunny
03/07/2013,23,19,26,54,6,1015,Sunny
04/07/2013,24,17,30,58,6,1016,Sunny
05/07/2013,26,21,31,55,5,1021,Sunny
06/07/2013,27,23,31,52,9,1021,Sunny
07/07/2013,25,21,31,61,10,1022,Lightning 
08/07/2013,25,22,30,60,8,1023,Lightning 
09/07/2013,26,20,31,60,6,1019,Sunny
10/07/2013,25,20,30,63,9,1014,Lightning 
11/07/2013,26,20,31,61,7,1011,Rainy 
12/07/2013,25,20,30,59,10,1015,Sunny
13/07/2013,25,20,30,65,9,1016,Lightning 
14/07/2013,24,18,29,63,8,1018,Lightning 
15/07/2013,26,20,31,61,6,1017,Sunny
16/07/2013,26,22,30,62,10,1019,Sunny
17/07/2013,25,22,29,62,10,1020,Sunny
18/07/2013,24,21,29,64,9,1019,Sunny
19/07/2013,24,19,30,70,7,1017,Sunny
20/07/2013,26,19,31,61,5,1016,Sunny
21/07/2013,26,20,32,59,8,1017,Sunny
